date,scope,trade_id,in_window,buyer_id,supplier_id,mtm_inr,cum_pnl_inr,cash_balance_inr,mcx_im_inr,lme_delta_inr_per_usd_t,lme_delta_mt,lme_delta_usd,lme_delta_physical_mt,lme_delta_mcx_mt,hedge_ratio_lme_frac,mcx_lots_open,mcx_basis_delta_inr_per_inr_kg,fx_delta_usd,fx_delta_physical_usd,fx_delta_forwards_usd,fx_delta_mcx_usd,hedge_ratio_fx_frac,customs_fx_delta_usd,freight_delta_inr_per_usd_t_jea_nsa,freight_delta_inr_per_usd_t_usec_mun,freight_open_mt_jea_nsa,freight_open_mt_usec_mun,freight_open_boxes,grade_delta_inr_per_0p01_zorba,grade_delta_inr_per_0p01_taint_tabor,grade_delta_inr_per_0p01_tense,grade_exposure_mt_zorba,grade_exposure_mt_taint_tabor,grade_exposure_mt_tense,spread_delta_inr_per_usd_t,inr_rate_delta_inr_per_bp,usd_rate_delta_inr_per_bp,wc_rate_delta_inr_per_bp,lme_fx_cross_inr,phys_purchased_mt,phys_sold_mt,unsold_mt,purchase_priced_frac,sale_priced_frac,buyer_receivable_inr,buyer_presettlement_inr,supplier_exposure_inr,days_past_due
2022-09-27,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5884815.21,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,11
2022-09-27,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-27,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24369127.04,10729504.04,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18448.44,-2214313.93,2195865.49,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66,9.81,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-09-28,book,BOOK,False,BOOK,BOOK,65267437.59,197633363.44,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18446.86,-2214124.64,2195677.78,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29,9.43,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,12
2022-09-28,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5863206.0,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,12
2022-09-28,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-28,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24375462.28,10723890.47,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18446.86,-2214124.64,2195677.78,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29,9.43,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-09-29,book,BOOK,False,BOOK,BOOK,65269510.4,197614548.7,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18445.97,-2214017.08,2195571.12,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,9.0,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,13
2022-09-29,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5841596.79,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,13
2022-09-29,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-29,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24373389.47,10726684.93,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18445.97,-2214017.08,2195571.12,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,9.0,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-09-30,book,BOOK,False,BOOK,BOOK,65273549.55,197597700.31,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18450.32,-2214538.01,2196087.69,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.43,8.56,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,14
2022-09-30,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5819987.59,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,14
2022-09-30,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-09-30,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24369350.31,10731445.75,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18450.32,-2214538.01,2196087.69,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.43,8.56,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-10-03,book,BOOK,False,BOOK,BOOK,65267542.48,197529030.58,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18444.61,-2213853.18,2195408.57,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.23,7.34,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,15
2022-10-03,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5755159.97,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,15
2022-10-03,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-03,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24375357.39,10727603.64,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18444.61,-2213853.18,2195408.57,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.23,7.34,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-10-04,book,BOOK,False,BOOK,BOOK,65272073.79,197512674.34,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18443.42,-2213710.06,2195266.64,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,6.91,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,18
2022-10-04,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5733550.77,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,18
2022-10-04,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-04,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24370826.08,10732856.61,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18443.42,-2213710.06,2195266.64,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,6.91,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-10-05,book,BOOK,False,BOOK,BOOK,65271944.57,197491657.58,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18441.88,-2213525.78,2195083.9,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.39,6.49,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,19
2022-10-05,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T02,False,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T03,False,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T04,False,BUY_RJK_01,SUP_USEC_02,0.0,9246962.27,12633633.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,1260.0,1260.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T05,False,BUY_MUN_01,SUP_USEC_01,0.0,34197341.27,36648569.23,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,2100.0,2100.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T06,False,BUY_JNPT_01,SUP_JEA_01,0.0,8653059.34,13135052.22,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1300.0,1300.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T07,False,BUY_RJK_01,SUP_USEC_02,89642899.87,5711941.56,-77327059.56,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19,0.0,1890.0,1890.0,0.0,1.0,1.0,89642899.87,0.0,0.0,19
2022-10-05,trade,T08,False,BUY_MUN_01,SUP_USEC_02,0.0,-6810395.43,-250139.19,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,1680.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-10-05,trade,T09,False,BUY_JNPT_01,SUP_JEA_01,-24370955.29,10733449.05,2582399.49,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18441.88,-2213525.78,2195083.9,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.39,6.49,0.71,0.0,1200.0,1200.0,0.0,1.0,1.0,151875000.0,0.0,0.0,0
2022-10-06,book,BOOK,False,BOOK,BOOK,65260810.32,197459635.78,131260021.33,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-18440.5,-2213360.12,2194919.61,0.0,0.991669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.03,6.12,35.96,0.0,14350.0,14350.0,0.0,1.0,1.0,241517899.87,0.0,0.0,20
2022-10-06,trade,T01,False,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
